4,23,10,35
21,31,35,31
10,5,8,13
24,37,24,26
6,37,6,31
5,24,5,30
9,39,6,21
19,5,3,18
7,30,7,20
16,15,1,31
7,39,16,26
14,31,14,26
14,37,14,26
13,18,12,26
20,38,21,26
1,5,11,26
18,32,5,26
17,32,19,31
8,20,18,27
15,19,21,31
39,31,20,26
29,31,36,31
33,37,18,26
37,23,4,31
28,27,26,39
25,27,34,39
32,26,32,39
25,32,40,26
22,31,30,31
29,31,29,26
22,29,32,29
31,35,27,30
23,37,34,27
39,31,33,31
17,32,36,31
24,23,37,31
24,6,36,26
22,20,10,26
34,31,38,26
28,32,28,31
